"","hid","SpeciesName","Abundance","regency","village","pid","crop","wave"
"1",12,"Endospermum diadenum","3","Sarolangun","Pematang Kolim",1,"Rubber",2018
"2",12,"Sauropus androgynus","6","Sarolangun","Pematang Kolim",1,"Rubber",2018
"3",12,"Rothmannia macrophylla","1","Sarolangun","Pematang Kolim",1,"Rubber",2018
"4",12,"Macaranga bancana","1","Sarolangun","Pematang Kolim",1,"Rubber",2018
"5",12,"Melastoma malabathricum","6","Sarolangun","Pematang Kolim",1,"Rubber",2018
"6",12,"Rolandra fruticosa","8","Sarolangun","Pematang Kolim",1,"Rubber",2018
"7",12,"Scleria ciliaris","45","Sarolangun","Pematang Kolim",1,"Rubber",2018
"8",12,"Taenitis blechnoides","6","Sarolangun","Pematang Kolim",1,"Rubber",2018
"9",12,"Tetracera indica","1","Sarolangun","Pematang Kolim",1,"Rubber",2018
"10",12,"Leptaspis urceolata","23","Sarolangun","Pematang Kolim",1,"Rubber",2018
"11",12,"Cyrtococcum patens","232","Sarolangun","Pematang Kolim",1,"Rubber",2018
"12",12,"Asystasia gangetica","12","Sarolangun","Pematang Kolim",1,"Rubber",2018
"13",12,"Clidemia hirta","76","Sarolangun","Pematang Kolim",1,"Rubber",2018
"14",12,"Dicranopteris linearis","12","Sarolangun","Pematang Kolim",1,"Rubber",2018
"15",12,"Uncaria Cordata","4","Sarolangun","Pematang Kolim",1,"Rubber",2018
"16",12,"Lindsaea ensifolia","12","Sarolangun","Pematang Kolim",1,"Rubber",2018
"17",12,"LN: Pulai","2","Sarolangun","Pematang Kolim",1,"Rubber",2018
"18",12,"Hevea Brasiliensis","7","Sarolangun","Pematang Kolim",1,"Rubber",2018
"19",15,"Jengkol ","2","Sarolangun","Pematang Kolim",1,"Rubber",2018
"20",15,"Lindsaea ensifolia","2","Sarolangun","Pematang Kolim",1,"Rubber",2018
"21",15,"Tumbuhan Paku","30","Sarolangun","Pematang Kolim",1,"Rubber",2018
"22",15,"Clidemia hirta","62","Sarolangun","Pematang Kolim",1,"Rubber",2018
"23",15,"MS: Mirip Karet","206","Sarolangun","Pematang Kolim",1,"Rubber",2018
"24",15,"Asystasia gangetica","2","Sarolangun","Pematang Kolim",1,"Rubber",2018
"25",22,"Clidemia hirta","12","Sarolangun","Pematang Kolim",3,"Rubber",2018
"26",22,"Asystasia gangetica","20","Sarolangun","Pematang Kolim",3,"Rubber",2018
"27",22,"Melastoma malabathricum","35","Sarolangun","Pematang Kolim",3,"Rubber",2018
"28",22,"Dicranopteris linearis","3","Sarolangun","Pematang Kolim",3,"Rubber",2018
"29",22,"Lindsaea ensifolia","2","Sarolangun","Pematang Kolim",3,"Rubber",2018
"30",22,"LN: Cabe-cabean","1","Sarolangun","Pematang Kolim",3,"Rubber",2018
"31",22,"Scleria ciliaris","33","Sarolangun","Pematang Kolim",3,"Rubber",2018
"32",22,"Vittaria ensiformis","7","Sarolangun","Pematang Kolim",3,"Rubber",2018
"33",22,"Centotheca lappacea","120","Sarolangun","Pematang Kolim",3,"Rubber",2018
"34",22,"Daun Hati","55","Sarolangun","Pematang Kolim",3,"Rubber",2018
"35",22,"Paspalum dilatatum","55","Sarolangun","Pematang Kolim",3,"Rubber",2018
"36",22,"MS: Mirip Karet","57","Sarolangun","Pematang Kolim",3,"Rubber",2018
"37",25,"Clidemia hirta","231","Sarolangun","Batu Putih",3,"Rubber",2018
"38",25,"Dicranopteris linearis","76","Sarolangun","Batu Putih",3,"Rubber",2018
"39",25,"Axonopus compressus","73","Sarolangun","Batu Putih",3,"Rubber",2018
"40",25,"LN: Paku rambat keriting","164","Sarolangun","Batu Putih",3,"Rubber",2018
"41",25,"Melastoma malabathricum","64","Sarolangun","Batu Putih",3,"Rubber",2018
"42",25,"Goniophlebium verrucosum","21","Sarolangun","Batu Putih",3,"Rubber",2018
"43",25,"Lindsaea ensifolia","6","Sarolangun","Batu Putih",3,"Rubber",2018
"44",25,"Mirip Sellaginela","54","Sarolangun","Batu Putih",3,"Rubber",2018
"45",25,"Cyrtococcum patens","81","Sarolangun","Batu Putih",3,"Rubber",2018
"46",29,"Lindsaea ensifolia","83","Sarolangun","Batu Putih",1,"Rubber",2018
"47",29,"Melastoma malabathricum","12","Sarolangun","Batu Putih",1,"Rubber",2018
"48",29,"Dicranopteris linearis","328","Sarolangun","Batu Putih",1,"Rubber",2018
"49",29,"Scleria ciliaris","35","Sarolangun","Batu Putih",1,"Rubber",2018
"50",29,"Endospermum diadenum","4","Sarolangun","Batu Putih",1,"Rubber",2018
"51",29,"MS: Paku rambat keriting","72","Sarolangun","Batu Putih",1,"Rubber",2018
"52",29,"Mussaenda frondosa","12","Sarolangun","Batu Putih",1,"Rubber",2018
"53",29,"Uncaria Cordata","6","Sarolangun","Batu Putih",1,"Rubber",2018
"54",29,"Sauropus androgynus","3","Sarolangun","Batu Putih",1,"Rubber",2018
"55",29,"Calopogonium Mucunoides","13","Sarolangun","Batu Putih",1,"Rubber",2018
"56",29,"Kayu Tutup","2","Sarolangun","Batu Putih",1,"Rubber",2018
"57",29,"Clidemia hirta","29","Sarolangun","Batu Putih",1,"Rubber",2018
"58",29,"Mirip Pulai Pipit","4","Sarolangun","Batu Putih",1,"Rubber",2018
"59",34,"Axonopus compressus","35","Sarolangun","Batu Putih",5,"Rubber",2018
"60",34,"Clidemia hirta","35","Sarolangun","Batu Putih",5,"Rubber",2018
"61",34,"LN: Lengkuas","1","Sarolangun","Batu Putih",5,"Rubber",2018
"62",34,"Melastoma malabathricum","18","Sarolangun","Batu Putih",5,"Rubber",2018
"63",34,"Leptaspis urceolata","44","Sarolangun","Batu Putih",5,"Rubber",2018
"64",34,"Dicranopteris linearis","4","Sarolangun","Batu Putih",5,"Rubber",2018
"65",34,"Daun Belakang Merah","4","Sarolangun","Batu Putih",5,"Rubber",2018
"66",34,"Mirip Ensospermum","2","Sarolangun","Batu Putih",5,"Rubber",2018
"67",34,"Mirip Daun Salam","1","Sarolangun","Batu Putih",5,"Rubber",2018
"68",34,"Paspalum dilatatum","51","Sarolangun","Batu Putih",5,"Rubber",2018
"69",34,"Ageratum conyzoides","2","Sarolangun","Batu Putih",5,"Rubber",2018
"70",34,"Asystasia gangetica","82","Sarolangun","Batu Putih",5,"Rubber",2018
"71",34,"Peperomia Pellucida","20","Sarolangun","Batu Putih",5,"Rubber",2018
"72",37,"Croton hirtus","1","Sarolangun","Batu Putih",1,"Rubber",2018
"73",37,"Dicranopteris linearis","5","Sarolangun","Batu Putih",1,"Rubber",2018
"74",37,"Lindsaea ensifolia","7","Sarolangun","Batu Putih",1,"Rubber",2018
"75",37,"Clidemia hirta","341","Sarolangun","Batu Putih",1,"Rubber",2018
"76",37,"Melastoma malabathricum","121","Sarolangun","Batu Putih",1,"Rubber",2018
"77",37,"Leptaspis urceolata","821","Sarolangun","Batu Putih",1,"Rubber",2018
"78",37,"Endospermum diadenum","1","Sarolangun","Batu Putih",1,"Rubber",2018
"79",37,"Lygodium salicifolium","6","Sarolangun","Batu Putih",1,"Rubber",2018
"80",37,"Cyrtococcum patens","2320","Sarolangun","Batu Putih",1,"Rubber",2018
"81",37,"Daun Hati","25","Sarolangun","Batu Putih",1,"Rubber",2018
"82",37,"Mirip Daun Jati","1","Sarolangun","Batu Putih",1,"Rubber",2018
"83",37,"helminthostachys","5","Sarolangun","Batu Putih",1,"Rubber",2018
"84",37,"Buah berbulu","2","Sarolangun","Batu Putih",1,"Rubber",2018
"85",37,"Daun Bergerigi","2","Sarolangun","Batu Putih",1,"Rubber",2018
"86",39,"Clidemia hirta","130","Sarolangun","Batu Putih",1,"Rubber",2018
"87",39,"Davallia denticulata","11","Sarolangun","Batu Putih",1,"Rubber",2018
"88",39,"Lindsaea ensifolia","11","Sarolangun","Batu Putih",1,"Rubber",2018
"89",39,"Mangifera indica","15","Sarolangun","Batu Putih",1,"Rubber",2018
"90",39,"Mimosa pudica","2","Sarolangun","Batu Putih",1,"Rubber",2018
"91",39,"Phylanthus urinaria","5","Sarolangun","Batu Putih",1,"Rubber",2018
"92",39,"LN: Laos- Laosan","1","Sarolangun","Batu Putih",1,"Rubber",2018
"93",39,"Stachytarpheta indica","120","Sarolangun","Batu Putih",1,"Rubber",2018
"94",39,"Polygala paniculata","12","Sarolangun","Batu Putih",1,"Rubber",2018
"95",39,"Leptaspis urceolata","342","Sarolangun","Batu Putih",1,"Rubber",2018
"96",39,"Scleria ciliaris","52","Sarolangun","Batu Putih",1,"Rubber",2018
"97",39,"Asystasia gangetica","116","Sarolangun","Batu Putih",1,"Rubber",2018
"98",39,"Cyrtococcum patens","560","Sarolangun","Batu Putih",1,"Rubber",2018
"99",39,"Daun Jarak","17","Sarolangun","Batu Putih",1,"Rubber",2018
"100",39,"Ageratum conyzoides","56","Sarolangun","Batu Putih",1,"Rubber",2018
"101",39,"Asystasia gangetica","116","Sarolangun","Batu Putih",1,"Rubber",2018
"102",39,"Clidemia hirta","130","Sarolangun","Batu Putih",1,"Rubber",2018
"103",39,"Davallia denticulata","11","Sarolangun","Batu Putih",1,"Rubber",2018
"104",39,"Lindsaea ensifolia","11","Sarolangun","Batu Putih",1,"Rubber",2018
"105",39,"LN: Laos- Laosan","1","Sarolangun","Batu Putih",1,"Rubber",2018
"106",39,"Mangifera indica","15","Sarolangun","Batu Putih",1,"Rubber",2018
"107",39,"Mimosa pudica","2","Sarolangun","Batu Putih",1,"Rubber",2018
"108",39,"Phylanthus urinaria","5","Sarolangun","Batu Putih",1,"Rubber",2018
"109",39,"similar to daun katu","23","Sarolangun","Batu Putih",1,"Rubber",2018
"110",39,"Polygala paniculata","21","Sarolangun","Batu Putih",1,"Rubber",2018
"111",39,"Ageratum conyzoides","56","Sarolangun","Batu Putih",1,"Rubber",2018
"112",39,"Polygala paniculata","12","Sarolangun","Batu Putih",1,"Rubber",2018
"113",39,"Leptaspis urceolata","342","Sarolangun","Batu Putih",1,"Rubber",2018
"114",39,"similar to daun katu","23","Sarolangun","Batu Putih",1,"Rubber",2018
"115",39,"Polygala paniculata","21","Sarolangun","Batu Putih",1,"Rubber",2018
"116",39,"Cyrtococcum patens","560","Sarolangun","Batu Putih",1,"Rubber",2018
"117",39,"Daun Jarak","17","Sarolangun","Batu Putih",1,"Rubber",2018
"118",39,"Scleria ciliaris","52","Sarolangun","Batu Putih",1,"Rubber",2018
"119",39,"Stachytarpheta indica","120","Sarolangun","Batu Putih",1,"Rubber",2018
"120",40,"Asystasia gangetica","81","Sarolangun","Batu Putih",1,"Palm Oil",2018
"121",40,"Leptaspis urceolata","20","Sarolangun","Batu Putih",1,"Palm Oil",2018
"122",40,"Cyrtococcum patens","12","Sarolangun","Batu Putih",1,"Palm Oil",2018
"123",40,"Clidemia hirta","26","Sarolangun","Batu Putih",1,"Palm Oil",2018
"124",40,"Melastoma malabathricum","2","Sarolangun","Batu Putih",1,"Palm Oil",2018
"125",44,"Melastoma malabathricum","60","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"126",44,"Leptaspis urceolata","81","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"127",44,"Cyrtococcum patens","1242","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"128",44,"Centotheca lappacea","1052","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"129",44,"daun berbulu","2","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"130",44,"Lindsaea ensifolia","5","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"131",44,"Asystasia gangetica","352","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"132",44,"Clidemia hirta","130","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"133",46,"Clidemia hirta","3","Sarolangun","Bukit Murau",2,"Rubber",2018
"134",46,"Asystasia gangetica","69","Sarolangun","Bukit Murau",2,"Rubber",2018
"135",46,"Rhynchospora Colorata","23","Sarolangun","Bukit Murau",2,"Rubber",2018
"136",46,"Phylanthus urinaria","3","Sarolangun","Bukit Murau",2,"Rubber",2018
"137",46,"Rolandra fruticosa","5","Sarolangun","Bukit Murau",2,"Rubber",2018
"138",46,"Spermaococe cristata","4","Sarolangun","Bukit Murau",2,"Rubber",2018
"139",46,"Jamur Tanah","2","Sarolangun","Bukit Murau",2,"Rubber",2018
"140",46,"Mirip Waru","1","Sarolangun","Bukit Murau",2,"Rubber",2018
"141",47,"Blechnum orientale","7","Sarolangun","Bukit Murau",2,"Rubber",2018
"142",47,"Clidemia hirta","35","Sarolangun","Bukit Murau",2,"Rubber",2018
"143",47,"LN: Pulai","2","Sarolangun","Bukit Murau",2,"Rubber",2018
"144",47,"Lygodium salicifolium","4","Sarolangun","Bukit Murau",2,"Rubber",2018
"145",47,"Imperata cylindrica","43","Sarolangun","Bukit Murau",2,"Rubber",2018
"146",47,"Lindsaea ensifolia","3","Sarolangun","Bukit Murau",2,"Rubber",2018
"147",47,"Cyrtococcum patens","103","Sarolangun","Bukit Murau",2,"Rubber",2018
"148",47,"Mangifera indica","7","Sarolangun","Bukit Murau",2,"Rubber",2018
"149",47,"Mimosa pudica","8","Sarolangun","Bukit Murau",2,"Rubber",2018
"150",47,"Ubi Kayu","6","Sarolangun","Bukit Murau",2,"Rubber",2018
"151",47,"Asystasia gangetica","243","Sarolangun","Bukit Murau",2,"Rubber",2018
"152",47,"Jambu bol","1","Sarolangun","Bukit Murau",2,"Rubber",2018
"153",47,"Calopogonium Mucunoides","1","Sarolangun","Bukit Murau",2,"Rubber",2018
"154",47,"Scoparia Dulcis","2","Sarolangun","Bukit Murau",2,"Rubber",2018
"155",54,"Ageratum conyzoides","15","Sarolangun","Bukit talang mas",1,"Rubber",2018
"156",54,"Asystasia gangetica","51","Sarolangun","Bukit talang mas",1,"Rubber",2018
"157",54,"Mimosa pudica","7","Sarolangun","Bukit talang mas",1,"Rubber",2018
"158",54,"Paspalum dilatatum","9","Sarolangun","Bukit talang mas",1,"Rubber",2018
"159",54,"Imperata cylindrica","20","Sarolangun","Bukit talang mas",1,"Rubber",2018
"160",54,"Melastoma malabathricum","36","Sarolangun","Bukit talang mas",1,"Rubber",2018
"161",54,"Polygala paniculata","15","Sarolangun","Bukit talang mas",1,"Rubber",2018
"162",54,"Centotheca lappacea","230","Sarolangun","Bukit talang mas",1,"Rubber",2018
"163",54,"Scleria ciliaris","12","Sarolangun","Bukit talang mas",1,"Rubber",2018
"164",54,"Daun Hati","655","Sarolangun","Bukit talang mas",1,"Rubber",2018
"165",56,"Lindsaea ensifolia","12","Sarolangun","Bukit Murau",1,"Rubber",2018
"166",56,"Melastoma malabathricum","6","Sarolangun","Bukit Murau",1,"Rubber",2018
"167",56,"Scleria ciliaris","8","Sarolangun","Bukit Murau",1,"Rubber",2018
"168",56,"Sauropus androgynus","6","Sarolangun","Bukit Murau",1,"Rubber",2018
"169",56,"Ophioglossum Pendulum","3","Sarolangun","Bukit Murau",1,"Rubber",2018
"170",56,"Leptaspis urceolata","32","Sarolangun","Bukit Murau",1,"Rubber",2018
"171",56,"Axonopus compressus","24","Sarolangun","Bukit Murau",1,"Rubber",2018
"172",56,"Clidemia hirta","564","Sarolangun","Bukit Murau",1,"Rubber",2018
"173",56,"Dicranopteris linearis","26","Sarolangun","Bukit Murau",1,"Rubber",2018
"174",60,"Asplenium nidus","1","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"175",60,"Davallia denticulata","5","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"176",60,"Asystasia gangetica","1230","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"177",60,"Axonopus compressus","2300","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"178",60,"Clidemia hirta","200","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"179",60,"Daun Hati","500","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"180",60,"Scleria ciliaris","12","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"181",60,"Leptaspis urceolata","120","Sarolangun","Bukit Talang Mas",2,"Rubber",2018
"182",63,"Asystasia gangetica","63","Sarolangun","Bukit Murau",1,"Rubber",2018
"183",63,"Ageratum conyzoides","25","Sarolangun","Bukit Murau",1,"Rubber",2018
"184",63,"Lygodium circinatum","3","Sarolangun","Bukit Murau",1,"Rubber",2018
"185",63,"Axonopus compressus","78","Sarolangun","Bukit Murau",1,"Rubber",2018
"186",63,"Clidemia hirta","56","Sarolangun","Bukit Murau",1,"Rubber",2018
"187",63,"Ludwigia octovalvis","4","Sarolangun","Bukit Murau",1,"Rubber",2018
"188",63,"Phylanthus urinaria","8","Sarolangun","Bukit Murau",1,"Rubber",2018
"189",63,"Melastoma malabathricum","15","Sarolangun","Bukit Murau",1,"Rubber",2018
"190",63,"Mimosa pudica","15","Sarolangun","Bukit Murau",1,"Rubber",2018
"191",63,"Mussaenda frondosa","9","Sarolangun","Bukit Murau",1,"Rubber",2018
"192",63,"Cleome Rutidosperma","34","Sarolangun","Bukit Murau",1,"Rubber",2018
"193",63,"Calopogonium Mucunoides","8","Sarolangun","Bukit Murau",1,"Rubber",2018
"194",63,"Endospermum diadenum","4","Sarolangun","Bukit Murau",1,"Rubber",2018
"195",63,"Leptaspis urceolata","24","Sarolangun","Bukit Murau",1,"Rubber",2018
"196",63,"Cyrtococcum patens","89","Sarolangun","Bukit Murau",1,"Rubber",2018
"197",63,"Paspalum dilatatum","14","Sarolangun","Bukit Murau",1,"Rubber",2018
"198",63,"Gerombola hijau","13","Sarolangun","Bukit Murau",1,"Rubber",2018
"199",63,"Polygala paniculata","6","Sarolangun","Bukit Murau",1,"Rubber",2018
"200",70,"Asystasia gangetica","181","Sarolangun","Payo Lebar",1,"Rubber",2018
"201",70,"Molineria latifolia","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"202",70,"Scleria ciliaris","57","Sarolangun","Payo Lebar",1,"Rubber",2018
"203",70,"Endospermum diadenum","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"204",70,"Leptaspis urceolata","20","Sarolangun","Payo Lebar",1,"Rubber",2018
"205",70,"Cyrtococcum patens","425","Sarolangun","Payo Lebar",1,"Rubber",2018
"206",71,"Melastoma affine","2","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"207",71,"MS: Rumput gajah","260","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"208",71,"Rolandra fruticosa","26","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"209",71,"Legazpia polygonoides","2520","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"210",71,"Vittaria ensiformis","50","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"211",71,"Salomonia cantoniensis","18","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"212",71,"tumbuhan paku","33","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"213",71,"Scleria ciliaris","5","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"214",71,"lumut","3520","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"215",71,"Clidemia hirta","5","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"216",71,"carex rupestris","92","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"217",71,"Asystasia gangetica","85","Sarolangun","Payo Lebar",1,"Palm Oil",2018
"218",74,"Dicranopteris linearis","2","Sarolangun","Payo Lebar",1,"Rubber",2018
"219",74,"Clidemia hirta","73","Sarolangun","Payo Lebar",1,"Rubber",2018
"220",74,"Melastoma malabathricum","32","Sarolangun","Payo Lebar",1,"Rubber",2018
"221",74,"Scleria ciliaris","12","Sarolangun","Payo Lebar",1,"Rubber",2018
"222",74,"Cyrtococcum patens","105","Sarolangun","Payo Lebar",1,"Rubber",2018
"223",74,"Centotheca lappacea","51","Sarolangun","Payo Lebar",1,"Rubber",2018
"224",74,"juncus bufonius","32","Sarolangun","Payo Lebar",1,"Rubber",2018
"225",74,"bunga berjarak","81","Sarolangun","Payo Lebar",1,"Rubber",2018
"226",74,"Legazpia polygonoides","217","Sarolangun","Payo Lebar",1,"Rubber",2018
"227",74,"Lindernia diffusa","15","Sarolangun","Payo Lebar",1,"Rubber",2018
"228",74,"Lindsaea ensifolia","15","Sarolangun","Payo Lebar",1,"Rubber",2018
"229",76,"Melastoma malabathricum","2","Sarolangun","Payo Lebar",1,"Rubber",2018
"230",76,"Asystasia gangetica","215","Sarolangun","Payo Lebar",1,"Rubber",2018
"231",76,"Clidemia hirta","15","Sarolangun","Payo Lebar",1,"Rubber",2018
"232",76,"Lygodium sp.","6","Sarolangun","Payo Lebar",1,"Rubber",2018
"233",76,"Cyrtococcum patens","853","Sarolangun","Payo Lebar",1,"Rubber",2018
"234",76,"Daun Hati","3","Sarolangun","Payo Lebar",1,"Rubber",2018
"235",76,"Mirip Daun Durian","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"236",76,"daun bergerigi","3","Sarolangun","Payo Lebar",1,"Rubber",2018
"237",76,"Daun Sirih","3","Sarolangun","Payo Lebar",1,"Rubber",2018
"238",76,"Phylanthus urinaria","3","Sarolangun","Payo Lebar",1,"Rubber",2018
"239",76,"Endospermum diadenum","22","Sarolangun","Payo Lebar",1,"Rubber",2018
"240",80,"Batang Daun Bulu","1","Sarolangun","Payo Lebar",2,"Rubber",2018
"241",80,"Axonopus compressus","63","Sarolangun","Payo Lebar",2,"Rubber",2018
"242",80,"LN: Pulai","1","Sarolangun","Payo Lebar",2,"Rubber",2018
"243",80,"Melastoma malabathricum","13","Sarolangun","Payo Lebar",2,"Rubber",2018
"244",80,"Clidemia hirta","56","Sarolangun","Payo Lebar",2,"Rubber",2018
"245",80,"Goniophlebium verrucosum","6","Sarolangun","Payo Lebar",2,"Rubber",2018
"246",80,"Sauropus androgynus","3","Sarolangun","Payo Lebar",2,"Rubber",2018
"247",80,"Mirip Karet","1","Sarolangun","Payo Lebar",2,"Rubber",2018
"248",80,"Endospermum diadenum","2","Sarolangun","Payo Lebar",2,"Rubber",2018
"249",80,"Colopogonium Mucunoides","4","Sarolangun","Payo Lebar",2,"Rubber",2018
"250",80,"Merremia Umbellata","2","Sarolangun","Payo Lebar",2,"Rubber",2018
"251",80,"Asystasia gangetica","143","Sarolangun","Payo Lebar",2,"Rubber",2018
"252",80,"Rolandra fruticosa","11","Sarolangun","Payo Lebar",2,"Rubber",2018
"253",80,"Scleria ciliaris","124","Sarolangun","Payo Lebar",2,"Rubber",2018
"254",80,"Cyrtococcum patens","136","Sarolangun","Payo Lebar",2,"Rubber",2018
"255",83,"Ageratum conyzoides","14","Sarolangun","Payo Lebar",1,"Rubber",2018
"256",83,"LN: Pulai","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"257",83,"Asystasia gangetica","78","Sarolangun","Payo Lebar",1,"Rubber",2018
"258",83,"Clidemia hirta","173","Sarolangun","Payo Lebar",1,"Rubber",2018
"259",83,"Lindsaea ensifolia","43","Sarolangun","Payo Lebar",1,"Rubber",2018
"260",83,"Mussaenda frondosa","2","Sarolangun","Payo Lebar",1,"Rubber",2018
"261",83,"Nephrolepis biserrata","4","Sarolangun","Payo Lebar",1,"Rubber",2018
"262",83,"Phylanthus urinaria","5","Sarolangun","Payo Lebar",1,"Rubber",2018
"263",83,"Scleria ciliaris","95","Sarolangun","Payo Lebar",1,"Rubber",2018
"264",83,"Leptaspis urceolata","121","Sarolangun","Payo Lebar",1,"Rubber",2018
"265",83,"Vittaria elongata","49","Sarolangun","Payo Lebar",1,"Rubber",2018
"266",83,"Cleome Rutidosperma","113","Sarolangun","Payo Lebar",1,"Rubber",2018
"267",83,"Sauropus androgynus","12","Sarolangun","Payo Lebar",1,"Rubber",2018
"268",83,"Hevea Brasiliensis","5","Sarolangun","Payo Lebar",1,"Rubber",2018
"269",83,"Awar awar","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"270",83,"Lygodium circinatum","14","Sarolangun","Payo Lebar",1,"Rubber",2018
"271",83,"Melastoma malabathricum","64","Sarolangun","Payo Lebar",1,"Rubber",2018
"272",83,"Mikania micrantha","8","Sarolangun","Payo Lebar",1,"Rubber",2018
"273",83,"Passiflora Foetida","1","Sarolangun","Payo Lebar",1,"Rubber",2018
"274",84,"Spaghneticola Trilobata","3","Sarolangun","Payo Lebar",1,"Rubber",2018
"275",84,"Davallia denticulata","17","Sarolangun","Payo Lebar",1,"Rubber",2018
"276",84,"Lindernia diffusa","138","Sarolangun","Payo Lebar",1,"Rubber",2018
"277",84,"Lygodium salicifolium","8","Sarolangun","Payo Lebar",1,"Rubber",2018
"278",84,"Melastoma malabathricum","4","Sarolangun","Payo Lebar",1,"Rubber",2018
"279",84,"Oxalis barrelieri","32","Sarolangun","Payo Lebar",1,"Rubber",2018
"280",84,"Lindsaea ensifolia","36","Sarolangun","Payo Lebar",1,"Rubber",2018
"281",84,"Cleome Rutidosperma","96","Sarolangun","Payo Lebar",1,"Rubber",2018
"282",84,"Pityrogramma Calomelanos","23","Sarolangun","Payo Lebar",1,"Rubber",2018
"283",84,"Leptaspis urceolata","83","Sarolangun","Payo Lebar",1,"Rubber",2018
"284",84,"Taenitis blechnoides","33","Sarolangun","Payo Lebar",1,"Rubber",2018
"285",84,"Asystasia gangetica","154","Sarolangun","Payo Lebar",1,"Rubber",2018
"286",84,"Clidemia hirta","69","Sarolangun","Payo Lebar",1,"Rubber",2018
"287",84,"Pulai","6","Sarolangun","Payo Lebar",1,"Rubber",2018
"288",84,"Cyrtococcum patens","323","Sarolangun","Payo Lebar",1,"Rubber",2018
"289",84,"Peperomia Pellucida","49","Sarolangun","Payo Lebar",1,"Rubber",2018
"290",89,"Lantana camara","2","Sarolangun","Payo Lebar",2,"Rubber",2018
"291",89,"Clidemia hirta","6","Sarolangun","Payo Lebar",2,"Rubber",2018
"292",89,"Scleria ciliaris","9","Sarolangun","Payo Lebar",2,"Rubber",2018
"293",89,"Lindsaea ensifolia","6","Sarolangun","Payo Lebar",2,"Rubber",2018
"294",89,"Lygodium circinatum","6","Sarolangun","Payo Lebar",2,"Rubber",2018
"295",89,"Melastoma malabathricum","3","Sarolangun","Payo Lebar",2,"Rubber",2018
"296",89,"Taenitis blechnoides","16","Sarolangun","Payo Lebar",2,"Rubber",2018
"297",89,"Asplenium Longissisum","2","Sarolangun","Payo Lebar",2,"Rubber",2018
"298",89,"Hevea Brasiliensis","12","Sarolangun","Payo Lebar",2,"Rubber",2018
"299",117,"Clidemia hirta","83","Sarolangun","Semaran",1,"Palm Oil",2018
"300",117,"Melastoma malabathricum","44","Sarolangun","Semaran",1,"Palm Oil",2018
"301",117,"Scleria ciliaris","13","Sarolangun","Semaran",1,"Palm Oil",2018
"302",117,"Cyrtococcum patens","339","Sarolangun","Semaran",1,"Palm Oil",2018
"303",117,"Looks like Lindsaea Ensifolia","18","Sarolangun","Semaran",1,"Palm Oil",2018
"304",117,"Looks like Mussaenda Frondusa","1","Sarolangun","Semaran",1,"Palm Oil",2018
"305",117,"Long Sharp Leaves Tree ","5","Sarolangun","Semaran",1,"Palm Oil",2018
"306",117,"Pikform Blattbaum","4","Sarolangun","Semaran",1,"Palm Oil",2018
"307",117,"Tetracera Indica ","1","Sarolangun","Semaran",1,"Palm Oil",2018
"308",117,"Looks like Ficus","1","Sarolangun","Semaran",1,"Palm Oil",2018
"309",117,"Long Straight Grass","2","Sarolangun","Semaran",1,"Palm Oil",2018
"310",117,"Dicranopteris linearis","137","Sarolangun","Semaran",1,"Palm Oil",2018
"311",117,"Hevea Brasiliensis","2","Sarolangun","Semaran",1,"Palm Oil",2018
"312",117,"Lindsaea ensifolia","11","Sarolangun","Semaran",1,"Palm Oil",2018
"313",126,"Clidemia hirta","33","Sarolangun","Danau Serdang",1,"Rubber",2018
"314",126,"Dicranopteris linearis","5","Sarolangun","Danau Serdang",1,"Rubber",2018
